Poisson-exponential assumption,Poisson指数假设,,,,,,,,,,,,,,
polynomial analysis,多项式分析,,,,,,,,,,,,,,
polynomial model,多项式模型,,,,,,,,,,,,,,
polynomial regression,多项式回归,,,,,,,,,,,,,,
polynomial regression model,多项式回归模型,,,,,,,,,,,,,,
pooled proportion,汇总比例、合并后比例,,,,,,,,,,,,,,
pooled standard deviation,合并标准差,,,,,,,,,,,,,,
pooled standard error,合并标准误,,,,,,,,,,,,,,
pooled variance,合并方差,,,,,,,,,,,,,,
pooling data,汇总数据、数据合并,,,,,,,,,,,,,,
pooling of sample,样本合并,,,,,,,,,,,,,,
population,人群,,,,,,,,,,,,,,
"Population Bioequivalence, PBE",群体生物等效性,,,,,,,,,,,,,,
population correlation coeffcient,总体（或群体、人群等）相关系数,,,,,,,,,,,,,,
population mean,总体（或群体、人群等）均值,,,,,,,,,,,,,,
population parameter,总体（或群体、人群等）参数,,,,,,,,,,,,,,
population pharmacokinetics,群体药代动力学,,,,,,,,,,,,,,
population proportion,总体（或群体、人群等）比例,,,,,,,,,,,,,,
population rate,总体（或群体、人群等）率,,,,,,,,,,,,,,
population variance,总体（或群体、人群等）方差,,,,,,,,,,,,,,
population-averaged model,总体（或群体、人群等）平均模型,,,,,,,,,,,,,,
population-averaged parameter,总体（或群体、人群等）平均参数,,,,,,,,,,,,,,
population-level summary,总体（或群体、人群等）水平总结,,,,,,,,,,,,,,
"Portable Document Format, PDF",便携文档格式,,,,,,,,,,,,,,
positive association,正向关联,,,,,,,,,,,,,,
positive correlation,正相关,,,,,,,,,,,,,,
positive predictive value,阳性预测值,,,,,,,,,,,,,,
positive predictivity,阳性预测性,,,,,,,,,,,,,,
positive skewness,正偏态,,,,,,,,,,,,,,
positively skewed,正偏,,,,,,,,,,,,,,
posterior distribution,后验分布,,,,,,,,,,,,,,
posterior odds,后验优势、后验机率,,,,,,,,,,,,,,
posterior probability,后验概率,,,,,,,,,,,,,,
post-marketing trial,上市后试验,,,,,,,,,,,,,,
potency,效价,,,,,,,,,,,,,,
power,"把握度,功效",,,,,,,,,,,,,,
power analysis,功效分析,,,,,,,,,,,,,,
power and average sample size,功效和平均样本量,,,,,,,,,,,,,,
power calculation,功效计算、把握度计算,,,,,,,,,,,,,,
power curve,功效曲线,,,,,,,,,,,,,,
power definition for multiple treatment,多治疗组时的功效定义,,,,,,,,,,,,,,
power evaluation (toxicology study),功效评估（毒理学研究）,,,,,,,,,,,,,,
power family,幂族,,,,,,,,,,,,,,
power family error-spending function,幂族误差消耗函数,,,,,,,,,,,,,,
power index,功效指标,,,,,,,,,,,,,,
power model,幂模型,,,,,,,,,,,,,,
power variance model,功效方差模型,,,,,,,,,,,,,,
p-quantile,p-分位数,,,,,,,,,,,,,,
Pragmatic Clinical Trial，PCT,实用/实操临床试验,,,,,,,,,,,,,,
precision,精密度,,,,,,,,,,,,,,
predicted,预计,,,,,,,,,,,,,,
"Predicted data, PRED",群体预测值,,,,,,,,,,,,,,
predicted value,预测值,,,,,,,,,,,,,,
"Prediction corrected VPC, pcVPC",预测校正的可视化预测检验,,,,,,,,,,,,,,
prediction error,预测误差,,,,,,,,,,,,,,
prediction interval,预测区间,,,,,,,,,,,,,,
predictive biomarker,预测性生物标志物,,,,,,,,,,,,,,
Predictive Enrichment,预测型富集,,,,,,,,,,,,,,
Predictive Enrichment Strategy,预测型富集策略,,,,,,,,,,,,,,
predictive power,预测的功效、贝叶斯后验平均功效,,,,,,,,,,,,,,
predictive probability distribution,预测的概率分布,,,,,,,,,,,,,,
predictor,预测因子,,,,,,,,,,,,,,
predictor variable,预测变量,,,,,,,,,,,,,,
prevalence,患病率,,,,,,,,,,,,,,
prevalence rate,患病率,,,,,,,,,,,,,,
preventive action,预防措施,,,,,,,,,,,,,,
Primary Endpoint,主要终点,,,,,,,,,,,,,,
primary endpoint,主要终点,,,,,,,,,,,,,,
primary variable,主要变量,,,,,,,,,,,,,,
principal component analysis,主成分分析,,,,,,,,,,,,,,
principal component analysis (PCA),主成分分析（又简称PCA）,,,,,,,,,,,,,,
principal component regression (PCR),主成分回归（又简称PCR）,,,,,,,,,,,,,,
prior distribution,先验分布,,,,,,,,,,,,,,
Prior Event Rate Ratio,历史事件率比,,,,,,,,,,,,,,
prior odds,先验优势、先验机率,,,,,,,,,,,,,,
prior probability,先验概率,,,,,,,,,,,,,,
priori,先验,,,,,,,,,,,,,,
probabilistic control limit,概率控制限,,,,,,,,,,,,,,
probability,概率,,,,,,,,,,,,,,
probability density,概率密度,,,,,,,,,,,,,,
probability density function,概率密度函数,,,,,,,,,,,,,,
probability distribution,概率分布,,,,,,,,,,,,,,
probability error,偶然误差,,,,,,,,,,,,,,
probability mass function,概率质量函数,,,,,,,,,,,,,,
probability measure,概率测度,,,,,,,,,,,,,,
probability model,概率模型,,,,,,,,,,,,,,
probability of acceptance,接收概率,,,,,,,,,,,,,,
probability of non-acceptance,不接收概率,,,,,,,,,,,,,,
probit,正态分布逆函数,,,,,,,,,,,,,,
probit regression,probit回归,,,,,,,,,,,,,,
product limit estimator,乘积限估计,,,,,,,,,,,,,,
product of stagewise p-value method,阶段 p 值乘积法,,,,,,,,,,,,,,
product-limit method,乘积限法,,,,,,,,,,,,,,
profile likelihood function,剖面似然函数,,,,,,,,,,,,,,
Prognostic Enrichment,预后型富集,,,,,,,,,,,,,,
Prognostic Enrichment Strategy,预后型富集策略,,,,,,,,,,,,,,
prognostic factor,预后因素,,,,,,,,,,,,,,
Prognostic factors at baseline,基线预后因素,,,,,,,,,,,,,,
"Progression Free Survival, PFS",无进展生存期,,,,,,,,,,,,,,
progression-free survival (PFS),无进展生存期 (又简称PFS),,,,,,,,,,,,,,
promizing zone approach,希望区域法,,,,,,,,,,,,,,
propensity score,倾向计分,,,,,,,,,,,,,,
Propensity Scores，PS,倾向评分,,,,,,,,,,,,,,
Propensity-Score Matching,倾向评分匹配法,,,,,,,,,,,,,,
proportion,比例,,,,,,,,,,,,,,
proportion of agreement,一致性比例,,,,,,,,,,,,,,
proportion of negative agreement,负一致性比例,,,,,,,,,,,,,,
proportion of variance,方差比例,,,,,,,,,,,,,,
proportional hazard,比例风险,,,,,,,,,,,,,,
proportional odds (PO),比例比值（又简称PO）,,,,,,,,,,,,,,
proportional-hazards model,比例风险模型,,,,,,,,,,,,,,
proportional-hazards regression model,比例风险回归模型,,,,,,,,,,,,,,
Proschan and Hunsberger method,Proschan-Hunsberger 方法,,,,,,,,,,,,,,
Proschan-Hunsberger's method,Proschan-Hunsberger 方法,,,,,,,,,,,,,,
"Prospective Alpha Allocation Scheme, PAAS",前瞻性α分配法,,,,,,,,,,,,,,
Prospective Observational Study,前瞻性观察性研究,,,,,,,,,,,,,,
prospective study,前瞻性研究,,,,,,,,,,,,,,
protocol,协议，试验方案,,,,,,,,,,,,,,
Protocol Deviation,方案偏离,,,,,,,,,,,,,,
pseudo-quasi-likelihood (PQL) estimates,伪准似然（PQL）估计,,,,,,,,,,,,,,
pseudo-R2 measure,伪 R2值,,,,,,,,,,,,,,
psychological effect,心理效应,,,,,,,,,,,,,,
psychometric properties of rating scale,评定量表的心理测量特性,,,,,,,,,,,,,,
public health statistics,卫生统计学,,,,,,,,,,,,,,
Publication bias,发表偏倚,,,,,,,,,,,,,,
pure error,纯误差,,,,,,,,,,,,,,
quadratic approximation,二次近似,,,,,,,,,,,,,,
quadratic model,二次模型,,,,,,,,,,,,,,
quadratic regression model,二次回归模型,,,,,,,,,,,,,,
quadrature rules for random-effects model,随机效应模型的正交规则,,,,,,,,,,,,,,
qualitative,定性的,,,,,,,,,,,,,,
qualitative diagnostic test,定性诊断检验,,,,,,,,,,,,,,
qualitative method,定性方法,,,,,,,,,,,,,,
quality assessment,质量评估,,,,,,,,,,,,,,
quality attribute,质量指标,,,,,,,,,,,,,,
quality by design (QbD),质量源于设计（又简称QbD）,,,,,,,,,,,,,,
quality characteristic,质量特性,,,,,,,,,,,,,,
quality control,质量控制,,,,,,,,,,,,,,
quality of life assessment,生活质量评估,,,,,,,,,,,,,,
quality of life questionaire,生活质量问卷,,,,,,,,,,,,,,
"Quality Tolerance Limit, QTL",质量风险的容忍度,,,,,,,,,,,,,,
quantile,分位数,,,,,,,,,,,,,,
quantile plot of effect,效应分位图,,,,,,,,,,,,,,
"Quantile-quantil, QQ",分位数图,,,,,,,,,,,,,,
quantitative diagnostic test,定量诊断试验,,,,,,,,,,,,,,
quantitative method,定量方法,,,,,,,,,,,,,,
quartile,四分位数,,,,,,,,,,,,,,
quasilikelihood,准似然，拟似然,,,,,,,,,,,,,,
quasi-quantitative assay,准定量分析,,,,,,,,,,,,,,
quasi-score function,准计分函数,,,,,,,,,,,,,,
query form,疑问表，查询表,,,,,,,,,,,,,,
quota sampling,配额抽样,,,,,,,,,,,,,,
R chart,R图,,,,,,,,,,,,,,
R langguage,R语言（一种常用统计分析计算机编程语言）,,,,,,,,,,,,,,
radix,基数,,,,,,,,,,,,,,
random,随机,,,,,,,,,,,,,,
random allocation,随机分配,,,,,,,,,,,,,,
random censoring,随机删失,,,,,,,,,,,,,,
random coefficient model,随机系数模型,,,,,,,,,,,,,,
random digit,随机数字,,,,,,,,,,,,,,
Random effect,随机效应,,,,,,,,,,,,,,
random effect,随机效应,,,,,,,,,,,,,,
random effect analysis of variance,随机效应方差分析,,,,,,,,,,,,,,
random effect model for heterogeneity,异质性的随机效应模型,,,,,,,,,,,,,,
random effect structure,随机效应结构,,,,,,,,,,,,,,
random error,随机误差,,,,,,,,,,,,,,
random number,随机号,,,,,,,,,,,,,,
random number generation,随机数生成,,,,,,,,,,,,,,
random number table,随机数表,,,,,,,,,,,,,,
Random over- and underrunning,随机超载和欠载,,,,,,,,,,,,,,
random sample,随机样本,,,,,,,,,,,,,,
random sampling,随机抽样,,,,,,,,,,,,,,
random selection,随机选择,,,,,,,,,,,,,,
random variable,随机变量,,,,,,,,,,,,,,
randomization,随机化,,,,,,,,,,,,,,
randomization assumption,随机化假设,,,,,,,,,,,,,,
Randomization Requirement Specification,随机分配参数配置文件,,,,,,,,,,,,,,
randomization table,随机表,,,,,,,,,,,,,,
Randomization Test,随机检验,,,,,,,,,,,,,,
randomization unit,随机单元,,,,,,,,,,,,,,
randomized,随机的,,,,,,,,,,,,,,
randomized analysis set,随机人群分析集,,,,,,,,,,,,,,
randomized block,"随机区组, 随机单位组",,,,,,,,,,,,,,
randomized block analysis of variance,随机单位组方差分析,,,,,,,,,,,,,,
randomized block design,随机化区组设计,,,,,,,,,,,,,,
randomized clinical trial,随机临床试验,,,,,,,,,,,,,,
Randomized Controlled Trial (RCT),随机对照试验,,,,,,,,,,,,,,
Randomized Controlled Trials，RCT,随机对照试验,,,,,,,,,,,,,,
randomized play-the-winner (RPW) model,随机胜者优先 (RPW) 模型,,,,,,,,,,,,,,
Randomized Withdrawal,随机撤药,,,,,,,,,,,,,,
Randomized Withdrawal Design,随机撤药设计,,,,,,,,,,,,,,
Randomized Withdrawal Design,随机撤药设计,,,,,,,,,,,,,,
randomness,随机性,,,,,,,,,,,,,,
randomness error,随机误差,,,,,,,,,,,,,,
random-walk with varied step length,具有不同步长的随机游走,,,,,,,,,,,,,,
range,极差、范围,,,,,,,,,,,,,,
range control chart,极差控制图,,,,,,,,,,,,,,
range of analytic procedure,分析程序的范围,,,,,,,,,,,,,,
range of equivalence,等价范围,,,,,,,,,,,,,,
range of normal value,正常值范围,,,,,,,,,,,,,,
rank,秩,,,,,,,,,,,,,,
rank correlation,秩相关,,,,,,,,,,,,,,
rank correlation coefficent,等级相关系数,,,,,,,,,,,,,,
rank sum test,秩和检验,,,,,,,,,,,,,,
rank test,秩检验,,,,,,,,,,,,,,
ranked data,排序后数据,,,,,,,,,,,,,,
rank-transformation,秩变换,,,,,,,,,,,,,,
Rasch item response model,Rasch 项目反应模型,,,,,,,,,,,,,,
rate,率,,,,,,,,,,,,,,
rate ratio,率比,,,,,,,,,,,,,,
rate standardization,率标准化,,,,,,,,,,,,,,
ratio,比、 比值,,,,,,,,,,,,,,
ratio scale,比率尺度,,,,,,,,,,,,,,
raw data,原始数据,,,,,,,,,,,,,,
RBG estimate,RBG估计,,,,,,,,,,,,,,
real world data （RWD）,真实世界数据（简称RWD）,,,,,,,,,,,,,,
"Real World Data,RWD",真实世界数据,,,,,,,,,,,,,,
Real World Data，RWD,真实世界数据,,,,,,,,,,,,,,
real world evedence （RWE）,真实世界证据（简称RWE）,,,,,,,,,,,,,,
"Real World Evidence, RWE",真实世界证据,,,,,,,,,,,,,,
"Real World Evidence,RWE",真实世界证据,,,,,,,,,,,,,,
"Real World Research/Study,RWR/RWS",真实世界研究,,,,,,,,,,,,,,
Real World Research/Study，RWR/RWS,真实世界研究,,,,,,,,,,,,,,
real world study （RWS）,真实世界研究 （简称RWS）,,,,,,,,,,,,,,
real-time data collection and analysis,实时数据采集和分析,,,,,,,,,,,,,,
Recall Period,回忆期限,,,,,,,,,,,,,,
receiver operating characteristic curve (ROC),受试者操作特征曲线（又简称ROC）,,,,,,,,,,,,,,
"Receiver Operating Characteristic, ROC",受试者诊断特征,,,,,,,,,,,,,,
"Recommended Phase 2 Dose, RP2D",推荐II期剂量,,,,,,,,,,,,,,
recovery rate,治愈率,,,,,,,,,,,,,,
rectifying inspection,剔换检验,,,,,,,,,,,,,,
recurrent event survival analysis,复发事件生存分析,,,,,,,,,,,,,,
recursive combination test,递归组合检验,,,,,,,,,,,,,,
recursive multiple-stage adaptive design,递归多阶适应性设计,,,,,,,,,,,,,,
recursive partition model,递归分区模型,,,,,,,,,,,,,,
recursive partitioning,递归分区,,,,,,,,,,,,,,
Recursive Partitioning Tree Method,递归分割树方法,,,,,,,,,,,,,,
recursive two-stage adaptive design (RTAD),递归二阶段适应性设计 (又简称RTAD),,,,,,,,,,,,,,
reduced inspection,放宽检验,,,,,,,,,,,,,,
Reducing Heterogeneity Strategy,同质化富集策略,,,,,,,,,,,,,,
refefence interval,参照区间,,,,,,,,,,,,,,
reference state,参照状态,,,,,,,,,,,,,,
"Reference-scaled average bioequivalence, RSABE",参比制剂标度的平均生物等效性,,,,,,,,,,,,,,
regression,回归,,,,,,,,,,,,,,
regression analysis,回归分析,,,,,,,,,,,,,,
regression coeffcient,回归系数,,,,,,,,,,,,,,
regression curve,回归曲线,,,,,,,,,,,,,,
regression equation,回归方程,,,,,,,,,,,,,,
regression line,回归线,,,,,,,,,,,,,,
regression model,回归模型,,,,,,,,,,,,,,
regression plane,回归平面,,,,,,,,,,,,,,
regression sum of squares,回归平方和,,,,,,,,,,,,,,
regression surface,回归曲面,,,,,,,,,,,,,,
regression to the mean,向均数回归,,,,,,,,,,,,,,
Regulatory limit,法规限度,,,,,,,,,,,,,,
rejectable process level,可拒收过程水平,,,,,,,,,,,,,,
rejection number,拒收数,,,,,,,,,,,,,,
rejection region,拒绝区,,,,,,,,,,,,,,
relative bioavailability,相对生物利用度,,,,,,,,,,,,,,
relative duplicate standard deviation,相对重复标准差,,,,,,,,,,,,,,
relative frequency,相对频率,,,,,,,,,,,,,,
relative potency,相对效价、相对强度,,,,,,,,,,,,,,
relative quantitative assay,相对定量分析、相对定量检测,,,,,,,,,,,,,,
relative ratio,相对比例,,,,,,,,,,,,,,
relative ratio with fixed base,定基比,,,,,,,,,,,,,,
relative risk,相对风险,,,,,,,,,,,,,,
relative risk endpoint,相对风险终点,,,,,,,,,,,,,,
Reliability,可靠性,,,,,,,,,,,,,,
Reliability,信度,,,,,,,,,,,,,,
reliability,可靠性,,,,,,,,,,,,,,
reliability of outcome measure,结果测量可靠性,,,,,,,,,,,,,,
remainder error,剩余误差,,,,,,,,,,,,,,
repeatability,重复性,,,,,,,,,,,,,,
repeatability coefficients,重复性系数,,,,,,,,,,,,,,
repeatability critical difference,重复性临界差,,,,,,,,,,,,,,
repeatability limit,重复性限,,,,,,,,,,,,,,
repeatability of analytical procedures,分析方法的可重复性,,,,,,,,,,,,,,
repeatability standard deviation,重复性标准差,,,,,,,,,,,,,,
repeated confidence interval,重复置信区间,,,,,,,,,,,,,,
repeated measure ANOVA,重复测量方差分析,,,,,,,,,,,,,,
repeated measurements,重复测量,,,,,,,,,,,,,,
repeated p-value,重复 p 值,,,,,,,,,,,,,,
repeated sampling,重复抽样,,,,,,,,,,,,,,
repeated significance test,重复显著性检验,,,,,,,,,,,,,,
replicate cross-over design,重复交叉设计,,,,,,,,,,,,,,
replicate sampling,重复抽样,,,,,,,,,,,,,,
replication,重复、重复次数,,,,,,,,,,,,,,
representative samples,代表性样品,,,,,,,,,,,,,,
Reproducibility,重现性,,,,,,,,,,,,,,
reproducibility,可再现性,,,,,,,,,,,,,,
reproducibility assessments,再现性评估,,,,,,,,,,,,,,
reproducibility conditions,再现性条件,,,,,,,,,,,,,,
reproducibility critical difference,再现性临界差,,,,,,,,,,,,,,
reproducibility limit,再现性限,,,,,,,,,,,,,,
reproducibility standard deviation,再现性标准差,,,,,,,,,,,,,,
residual,残差,,,,,,,,,,,,,,
residual analysis,残差分析,,,,,,,,,,,,,,
Residual error,残差变异,,,,,,,,,,,,,,
residual error,剩余误差,,,,,,,,,,,,,,
residual plot,残差图,,,,,,,,,,,,,,
residual sum of square,残差平方和,,,,,,,,,,,,,,
residual variation,剩余方差,,,,,,,,,,,,,,
Resolution,消退,,,,,,,,,,,,,,
Response Adaptive Randomization,应答适应性随机分配,,,,,,,,,,,,,,
response feature,响应特征,,,,,,,,,,,,,,
response function,响应函数,,,,,,,,,,,,,,
response rate,反应率、反响率、缓解率,,,,,,,,,,,,,,
response surface design,响应曲面设计,,,,,,,,,,,,,,
response variable,响应变量,,,,,,,,,,,,,,
Response-adaptive Design,应答适应性设计,,,,,,,,,,,,,,
response-adaptive randomization,响应适应性随机化,,,,,,,,,,,,,,
restricted conditional confidence interval,受限条件置信区间,,,,,,,,,,,,,,
restricted maximum likelihood,受限极大似然,,,,,,,,,,,,,,
Retrospective Observational Study,回顾性观察性研究,,,,,,,,,,,,,,
retrospective study,回顾性研究,,,,,,,,,,,,,,
ridge regression,岭回归、脊回归,,,,,,,,,,,,,,
ridit analysis,参照单位分析,,,,,,,,,,,,,,
ridit value,参照单位值,,,,,,,,,,,,,,
right-censored,右删失,,,,,,,,,,,,,,
right-censored data,右删失数据,,,,,,,,,,,,,,
risk,风险,,,,,,,,,,,,,,
risk analysis,风险分析,,,,,,,,,,,,,,
risk difference,风险差,,,,,,,,,,,,,,
risk factor,风险因素,,,,,,,,,,,,,,
risk function,风险函数,,,,,,,,,,,,,,
risk ratio,风险比,,,,,,,,,,,,,,
Risk Score,风险分数,,,,,,,,,,,,,,
risk set,风险集,,,,,,,,,,,,,,
Robins–Breslow–Greenland estimate,Robins-Breslow-Greenland估计、RBG估计,,,,,,,,,,,,,,
robust,稳健,,,,,,,,,,,,,,
robust bin width,稳健组宽,,,,,,,,,,,,,,
robust estimation,稳健估计,,,,,,,,,,,,,,
robust variance,稳健方差,,,,,,,,,,,,,,
R-square,R方,,,,,,,,,,,,,,
RWD,真实世界数据,,,,,,,,,,,,,,
RWE,真实世界证据,,,,,,,,,,,,,,
RWS,真实世界研究,,,,,,,,,,,,,,
SAE,严重不良事件,,,,,,,,,,,,,,
safety analysis set,安全性分析集,,,,,,,,,,,,,,
safety data,安全性数据,,,,,,,,,,,,,,
"Safety Set, SS",安全集,,,,,,,,,,,,,,
Safety Set，SS,安全性分析集,,,,,,,,,,,,,,
sample,样本,,,,,,,,,,,,,,
sample average,样本均数,,,,,,,,,,,,,,
sample coefficient of kurtosis,样本峰度系数,,,,,,,,,,,,,,
sample coefficient of skewness,样本偏度系数,,,,,,,,,,,,,,
sample coefficient of variation,样本变异系数,,,,,,,,,,,,,,
sample correlation coefficient,样本相关系数,,,,,,,,,,,,,,
sample covariance,样本协方差,,,,,,,,,,,,,,
sample division,样本划分,,,,,,,,,,,,,,
sample mean,样本均值,,,,,,,,,,,,,,
sample median,样本中位数,,,,,,,,,,,,,,
sample moment of order k,k阶样本矩,,,,,,,,,,,,,,
sample range,样本极差,,,,,,,,,,,,,,
sample reduction,样本量减少,,,,,,,,,,,,,,
sample size,样本量,,,,,,,,,,,,,,
sample size calculation,样本量计算,,,,,,,,,,,,,,
Sample size estimation（re-estimation),样本量估计(重新估计）,,,,,,,,,,,,,,
sample size re-estimation,样本量重估计,,,,,,,,,,,,,,
sample standard deviation,样本标准差,,,,,,,,,,,,,,
sample statistic,样本统计量,,,,,,,,,,,,,,
sample variance,样本方差,,,,,,,,,,,,,,
sampling,抽样,,,,,,,,,,,,,,
sampling distribution,抽样分布,,,,,,,,,,,,,,
Sampling error,抽样误差,,,,,,,,,,,,,,
sampling error,抽样误差,,,,,,,,,,,,,,
sampling frame,抽样框架,,,,,,,,,,,,,,
sampling plan,抽样方案,,,,,,,,,,,,,,
sampling procedure,抽样程序,,,,,,,,,,,,,,
sampling scheme,抽样计划,,,,,,,,,,,,,,
sampling statistics,抽 样统计量,,,,,,,,,,,,,,
sampling survay,抽样调查,,,,,,,,,,,,,,
sampling system,抽样系统,,,,,,,,,,,,,,
sampling unit,抽样单元,,,,,,,,,,,,,,
sampling with replacement,放回抽样,,,,,,,,,,,,,,
sampling without replacement,不放回抽样,,,,,,,,,,,,,,
sandwich estimator,三明治法估计量,,,,,,,,,,,,,,
SAS,SAS（一种常用统计分析软件）,,,,,,,,,,,,,,
SAS macro,SAS 宏程序,,,,,,,,,,,,,,
SAS program,SAS程序,,,,,,,,,,,,,,
"SAS Transport Format, XPT",SAS数据传输格式,,,,,,,,,,,,,,
saturated design,饱和设计,,,,,,,,,,,,,,
scaled deviance,比例偏差,,,,,,,,,,,,,,
scaled Pearson chi-square,缩放 Pearson 卡方,,,,,,,,,,,,,,
scatter diagram,散点图,,,,,,,,,,,,,,
scatter plot,散点图,,,,,,,,,,,,,,
Schonﬁeld residuals,Schonfield 残差,,,,,,,,,,,,,,
score equation,记分方程,,,,,,,,,,,,,,
score residuals,记分残差,,,,,,,,,,,,,,
score test,记分检验,,,,,,,,,,,,,,
screening design,筛选设计,,,,,,,,,,,,,,
screening inspection,筛选检验,,,,,,,,,,,,,,
SD,标准差,,,,,,,,,,,,,,
SE,标准误,,,,,,,,,,,,,,
seamless designs,无缝设计,,,,,,,,,,,,,,
secondary Endpoint,次要终点,,,,,,,,,,,,,,
Secondary Limit,预警阈值,,,,,,,,,,,,,,
secondary sample,次级样本、二级样本,,,,,,,,,,,,,,
secondary variables,次要变量,,,,,,,,,,,,,,
selection bias,选择偏差,,,,,,,,,,,,,,
selection rule,选择规则,,,,,,,,,,,,,,
self-design method,自设计法,,,,,,,,,,,,,,
semi-Bayesian optimality approach,半贝叶斯最优方法,,,,,,,,,,,,,,
semi-logarithmic chart,半对数图,,,,,,,,,,,,,,
semi-measursement data,半计量资料,,,,,,,,,,,,,,
semi-parametric model,半参数模型,,,,,,,,,,,,,,
Sensitivity,灵敏度,,,,,,,,,,,,,,
Sensitivity,灵敏度,,,,,,,,,,,,,,
sensitivity,灵敏度、敏感度,,,,,,,,,,,,,,
Sensitivity Analysis,敏感性分析,,,,,,,,,,,,,,
Sensitivity analysis,敏感性分析,,,,,,,,,,,,,,
sensitivity analysis,敏感性分析,,,,,,,,,,,,,,
sensitivity functions,灵敏度函数,,,,,,,,,,,,,,
sensitivity of data,数据的敏感性,,,,,,,,,,,,,,
separate double specification limit,分立双侧规范限,,,,,,,,,,,,,,
sequential adjustment,顺序调整,,,,,,,,,,,,,,
sequential analysis,序贯分析,,,,,,,,,,,,,,
sequential decision problems,序贯决策问题,,,,,,,,,,,,,,
Sequential Design,序贯设计,,,,,,,,,,,,,,
sequential probability ratio test,序贯概率比检验,,,,,,,,,,,,,,
sequential testing method,序贯测试法、序贯检验法,,,,,,,,,,,,,,
serial gatekeeping procedure,串行把关方法,,,,,,,,,,,,,,
serious adverse event （SAE）,严重不良事件 （常简称为SAE）,,,,,,,,,,,,,,
shape parameter,形状参数,,,,,,,,,,,,,,
Shapiro-Wilk test,Shapiro-Wilk检验,,,,,,,,,,,,,,
shared frailty model,共享脆弱因素模型,,,,,,,,,,,,,,
shelf-life,有效期,,,,,,,,,,,,,,
shift in location,位置转移,,,,,,,,,,,,,,
Shirley-Williams test,Shirley-Williams检验,,,,,,,,,,,,,,
short-term endpoint,短期终点,,,,,,,,,,,,,,
short-term risk,短期风险,,,,,,,,,,,,,,
Shrinkage,收缩,,,,,,,,,,,,,,
shrinkage,收缩,,,,,,,,,,,,,,
shrinkage method,收缩方法,,,,,,,,,,,,,,
Sidak method,Šidák 法,,,,,,,,,,,,,,
side effect,副作用,,,,,,,,,,,,,,
sigmoid regression models,sigmoid 回归模型,,,,,,,,,,,,,,
sign test,符号检验,,,,,,,,,,,,,,
Signed rank,符号秩,,,,,,,,,,,,,,
signe-rank sum test,符号秩和检验,,,,,,,,,,,,,,
Signiﬁcance,显著性,,,,,,,,,,,,,,
Significance Level,显著性水准,,,,,,,,,,,,,,
significance level,显著性水平,,,,,,,,,,,,,,
significance of test,检验显著水平,,,,,,,,,,,,,,
significance test,显著性检验,,,,,,,,,,,,,,
significant difference,显著 差别、显著差异,,,,,,,,,,,,,,
Simes-Bonferroni method,Simes-Bonferroni方法,,,,,,,,,,,,,,
Simon’s two-stage design,Simon两阶段设计,,,,,,,,,,,,,,
simple random sample,简单随机样本,,,,,,,,,,,,,,
simple random sampling,简单随机抽样,,,,,,,,,,,,,,
Simple Randomization,简单随机,,,,,,,,,,,,,,
simple randomization,简单随机化,,,,,,,,,,,,,,
Simpson’s paradox,Simpson悖论、辛普森悖论,,,,,,,,,,,,,,
Simulation method,模拟方法,,,,,,,,,,,,,,
simultaneous comparison,同时比较、同步比较,,,,,,,,,,,,,,
single arm study,单臂研究,,,,,,,,,,,,,,
single case deletion diagnostic,单例删除诊断,,,,,,,,,,,,,,
single rate testing,单比率（或速率、发生率等）测试,,,,,,,,,,,,,,
single sample,单样本,,,,,,,,,,,,,,
single specification limit,单侧规范限,,,,,,,,,,,,,,
Single-arm Design,单臂设计,,,,,,,,,,,,,,
Single-arm/One-arm Trial,单臂临床试验,,,,,,,,,,,,,,
single-blind study,单盲研究,,,,,,,,,,,,,,
single-contrast test,单一对比检验,,,,,,,,,,,,,,
single-step multiplicity adjustment,单步多重调整,,,,,,,,,,,,,,
size of test,检验水平,,,,,,,,,,,,,,
skewed data,偏态数据,,,,,,,,,,,,,,
skewed distribution,偏态分布,,,,,,,,,,,,,,
skewness,偏度,,,,,,,,,,,,,,
slope,斜率,,,,,,,,,,,,,,
small sample,小样本,,,,,,,,,,,,,,
smallest clinically meaningful difference,最小临床意义差异,,,,,,,,,,,,,,
smooth curve,平滑曲线,,,,,,,,,,,,,,
sorting data,数据排序、整理资料,,,,,,,,,,,,,,
sorting table,整理表,,,,,,,,,,,,,,
Source Data,源数据,,,,,,,,,,,,,,
source data,源数据,,,,,,,,,,,,,,
Source Data Verification，SDV,源数据核查确认,,,,,,,,,,,,,,
sources of variation,变异来源,,,,,,,,,,,,,,
sparse-strata condition,稀疏分层条件,,,,,,,,,,,,,,
Spearman rank correlation coefficient,Spearman秩相关系数,,,,,,,,,,,,,,
Spearman rank correlation test,Spearman秩相关性检验,,,,,,,,,,,,,,
specification,规范,,,,,,,,,,,,,,
specification limit,规范限,,,,,,,,,,,,,,
Specificity,特异度,,,,,,,,,,,,,,
specificity,特异性,,,,,,,,,,,,,,
specified tolerance,容差、公差,,,,,,,,,,,,,,
spikeplot,尖峰图,,,,,,,,,,,,,,
split-block design,裂区组设计,,,,,,,,,,,,,,
split-plot design,裂区设计,,,,,,,,,,,,,,
sponsor,申办方,,,,,,,,,,,,,,
spot systematic sampling,定位系统抽样,,,,,,,,,,,,,,
